ID;T2;JAHR;VAR1;VAR2;VAR3;VAR4;VAR5;VAR6;VAR7;VAR8;VAR9;VAR10;VAR11;VAR12;VAR13;VAR14;VAR15;VAR16;VAR17;VAR18;VAR19;VAR20;VAR21;VAR22;VAR23;VAR24;VAR25;VAR28;category
13019;0;1998;97000.0;1134000.0;1809000.0;1656000.0;3000.0;3490000.0;558000.0;1300000.0;1077000.0;0.0;0.0;1334000.0;974000.0;470000.0;242000.0;9841000.0;0.0;277000.0;87000.0;96000.0;31000.0;11000.0;0.0;0.0;0.0;0.0;wholesale
13021;0;2001;1367000.0;749000.0;9434000.0;11758000.0;33000.0;21749000.0;4821000.0;4718000.0;4145000.0;0.0;0.0;5831000.0;11092000.0;10140000.0;616000.0;25776000.0;0.0;1442000.0;644000.0;1380000.0;950000.0;622000.0;-154000.0;0.0;0.0;0.0;manufacturing
13022;0;2002;873000.0;622000.0;7583000.0;11914000.0;22000.0;20027000.0;3879000.0;4571000.0;4984000.0;0.0;0.0;4013000.0;10123000.0;8281000.0;538000.0;25392000.0;0.0;1517000.0;609000.0;1686000.0;1234000.0;784000.0;-262000.0;-2787000.0;-494000.0;0.0;manufacturing
13052;0;1997;1637667.89548;250021.72990700003;3259485.74265;6312920.85718;60843.7338628;9659326.219630001;382957.61901900003;4434945.777530001;8085058.517419999;0.0;0.0;988327.2063590001;302684.793671;46016.269307999995;652919.732292;2512488.3042200003;0.0;943844.8126959999;42948.5180208;-2271158.53629;-2121350.0151;-1715384.26142;-203494.168718;0.0;0.0;0.0;manufacturing
13054;0;1997;54708.231288400006;439199.725951;499532.167933;10737.1295052;0.0;526119.345755;511.2918812;0.0;57775.98257560001;0.0;0.0;459651.40119899996;0.0;2045.1675248;155432.731885;872263.9493270001;0.0;9203.2538616;5624.2106932;12782.2970304;7158.086337199999;6135.502574800001;0.0;-41414.642377;-24542.010297599998;0.0;wholesale
13055;0;1999;84363.160398;444823.93664399994;537367.767141;7158.0863368;0.0;563443.653082;511.2918812;0.0;20451.675248;233149.097827;0.0;306263.836839;233149.097827;6135.5025743999995;273029.864561;840563.852693;0.0;6135.5025743999995;10225.837624;44993.685546;34767.847922;34256.5560408;0.0;0.0;0.0;0.0;wholesale
13056;0;2000;12271.005148799999;436131.97466400004;449425.563575;4601.6269308;0.0;471411.114467;0.0;0.0;39369.4748524;197869.958024;0.0;230081.34654;197869.958024;4601.6269308;198381.24990599998;769494.281206;0.0;4090.3350496;15338.756436000001;42948.5180206;27609.761584599997;27098.469703400006;0.0;-111461.630102;-72092.1552492;0.0;wholesale
13057;0;2001;23008.134653999998;447891.687931;475501.449516;3067.7512871999998;0.0;494419.24912;0.0;0.0;40392.0586148;165658.569509;0.0;281721.826541;168215.028915;41925.9342584;204005.460599;728590.93071;0.0;3579.0431684;19429.091485599998;20451.675247599997;2045.1675244000003;1533.8756432;0.0;21985.550892;10737.1295052;0.0;wholesale
13060;0;2001;101747.084359;3148535.40443;3741633.9866199996;416702.88317800005;52151.7718824;4221225.77119;0.0;0.0;711718.29863;0.0;0.0;1118195.34418;2282918.24956;0.0;0.0;3460423.4519599997;0.0;184065.07723199998;122710.05148800001;125266.51089;8180.670095199999;6135.5025704;0.0;0.0;0.0;0.0;wholesale
13091;0;1997;74137.322774;30166.2209908;491862.789714;91521.2467348;0.0;587474.371499;311888.047532;3579.0431684;199915.12555;0.0;0.0;274563.740204;92032.53861599999;92032.53861599999;250533.021788;1838605.6048;0.0;84363.160398;12271.005148799999;-12782.2970246;27098.469708999997;22496.8427782;14316.1726736;70558.27960499999;73626.0308928;0.0;construction
13092;0;1997;1022.5837624;286834.745353;707116.6716989999;1151940.60834;511.2918812;1938307.5216299999;404431.878029;482659.53585299995;71580.8633678;0.0;0.0;214742.590104;1616704.92835;1690330.95925;122710.05148800001;1920412.3057900001;0.0;532254.848329;70558.27960560001;196847.37426500002;126289.094659;112995.505748;0.0;0.0;0.0;0.0;wholesale
13093;0;1999;2556.459406;240307.18416399998;479591.784566;761313.6111069999;0.0;1490415.8337;219344.21703499998;326204.22020599997;0.0;0.0;0.0;835450.93388;634001.932688;996507.876459;92543.8304972;1749640.8174700001;0.0;460673.984961;82317.9928732;142139.142977;59821.150104199995;52151.7718862;0.0;0.0;0.0;0.0;wholesale
13094;0;2000;6135.5025743999995;212186.130698;578271.117637;480614.36832799995;0.0;1348276.69072;350746.230503;303196.085552;0.0;0.0;0.0;938220.6020020001;311888.047532;925438.304972;100213.208715;1791055.4598400001;0.0;345633.311691;79250.241586;251044.31366500002;172816.655841;148785.937425;0.0;-219344.217034;3579.0431684;0.0;wholesale
13095;0;1997;92032.53861599999;183553.78535;476012.74139700003;66467.94455599999;3067.7512871999998;548104.896646;183042.49347000002;0.0;41925.9342584;38858.182971199996;0.0;419770.634465;60843.7338628;27609.7615848;340009.100998;1941886.5648;0.0;27609.7615848;3067.7512871999998;85385.74416239999;82317.9928752;3067.7512891999995;-5112.918812;0.0;0.0;0.0;construction
13096;0;2000;2045.1675248;189177.996044;471922.40634799993;212697.422579;0.0;733703.8495220001;276097.615848;193779.622975;0.0;41925.9342584;0.0;519472.551299;211674.838816;340520.392879;101747.084359;1043035.43765;0.0;34256.556040400006;47550.1449516;64422.777033599996;16872.632082;9714.545745200001;5624.2106932;0.0;0.0;0.0;construction
13128;0;2002;44000.0;8000.0;167000.0;29000.0;1000.0;198000.0;109000.0;0.0;1000.0;12000.0;0.0;144000.0;24000.0;17000.0;107000.0;864000.0;0.0;10000.0;4000.0;23000.0;21000.0;20000.0;8000.0;66252.9156412;8720.8601972;0.0;construction
13130;0;2000;2924078.26858;2532428.68758;13887198.7853;6634012.15857;10737.1295052;22060199.5062;4385861.75693;2775803.62303;5226425.60967;0.0;218321.63327199998;5030089.52724;177418.282776;0.0;3124504.68601;30038398.0205;0.0;1704647.13192;511.2918812;1784919.9572700001;2479254.33194;2456246.19729;26587.1778224;0.0;0.0;0.0;manufacturing
13131;0;2001;2365200.0;2590600.0;16712000.0;9657200.0;38200.0;27539600.0;4872000.0;3033900.0;18462400.0;0.0;248500.0;5704100.0;0.0;0.0;3668800.0;39151460.26;0.0;1502151.58;161374.67;2840782.58;2875618.42;2904311.06;-65702.73;496592.189984;-558878.26858;0.0;manufacturing
13132;0;2002;3412216.1;2674215.65;15418585.77;10313050.88;22382.0;27917014.85;3947382.95;2741955.67;22152148.94;39138.68;279964.0;3457871.75;0.0;0.0;1690876.49;36724840.15;0.0;1740301.71;19966.07;3657767.93;3823676.45;4189458.23;148995.79;-2246228.25;1047016.1;0.0;manufacturing
13133;0;2000;511.2918812;30677.512872000003;119131.00832000001;16361.3401984;4090.3350496;146740.769904;76693.78218;0.0;20962.9671292;0.0;0.0;119131.00832000001;0.0;61355.025744000006;30677.512872000003;598211.501004;0.0;4090.3350496;6135.5025743999995;22496.8427728;16361.3401984;15338.756436000001;1022.5837624;0.0;0.0;0.0;construction
13163;0;1997;9000.0;109000.0;844000.0;1072000.0;6000.0;1939000.0;722000.0;26000.0;55000.0;219000.0;0.0;1263000.0;558000.0;313000.0;1157000.0;3578000.0;0.0;363000.0;122000.0;145000.0;49000.0;48000.0;2000.0;0.0;0.0;0.0;manufacturing
13164;0;2000;271495.988917;103280.96000199999;943844.8126950001;1945465.60797;9714.545742799999;2906694.3446299997;569067.863776;0.0;424883.55327699997;223434.55208400002;0.0;2058461.11371;223434.55208400002;1737881.1042;209118.379411;3864855.32999;0.0;595143.7497159999;143673.018617;183042.493464;43459.80989619999;107371.295046;-86919.619804;0.0;0.0;0.0;manufacturing
13165;0;2001;135492.348518;154410.148122;926460.888734;1782874.7897400002;15338.756436000001;2731321.2293700003;564977.528726;9714.545742799999;657521.359223;51129.18812;0.0;833405.7663560001;1086495.24755;714274.758036;684619.828927;3883261.8377099996;0.0;657521.359224;83340.57663560001;325181.636433;245931.394847;244908.811085;15338.756436000001;-361994.651888;-136003.640399;0.0;manufacturing
13166;0;2002;874489.05;316256.81;1622323.03;1973562.5;52841.0;3681831.12;431515.81;298909.82;643427.19;0.0;0.0;802502.73;0.0;2112598.24;180865.44;4512940.9;0.0;607687.49;108873.86;297857.62;190549.85;180220.92;54425.19;-1117398.283906;738996.701482;0.0;manufacturing
13168;0;2000;145206.89426099998;1022.5837624;381935.035256;32722.6803968;0.0;450448.147337;215765.173866;0.0;52663.063763599996;0.0;0.0;280187.950898;37835.599208800006;0.0;242352.35168899997;2249172.9854;0.0;35279.139802800004;2556.459406;24542.0102982;21985.5508922;13293.588911799998;0.0;0.0;0.0;0.0;wholesale
13169;0;2001;377333.40832600003;1022.5837624;572646.9069439999;43459.809902;0.0;646784.229718;189689.287925;0.0;61355.025744000006;0.0;0.0;376310.824563;51129.18812;0.0;351257.522384;3486499.3379;0.0;71580.86336799999;9203.2538616;26587.1778244;17383.9239628;9203.2538636;0.0;109416.4625762;232126.514065;0.0;wholesale
13170;0;2002;143000.0;1000.0;398000.0;260000.0;0.0;677000.0;216000.0;54000.0;124000.0;19000.0;19000.0;253000.0;69000.0;0.0;217000.0;3974000.0;0.0;26000.0;4000.0;120000.0;116000.0;72000.0;0.0;-105440.01268300001;-234333.40832600003;0.0;wholesale
13197;0;2001;52663.063763599996;1264424.8222100001;2025738.43332;6646.7944556;0.0;2062040.15688;460673.984961;0.0;142139.142974;0.0;74137.322774;381423.743376;406477.045554;0.0;234171.68159000002;4253948.45158;0.0;101235.792478;45504.977426800004;162079.526335;141116.559206;90498.6629672;-149808.52119200001;43900.78893;51663.063763599996;0.0;manufacturing
13198;0;2002;194000.0;2210000.0;3137000.0;4000.0;0.0;3162000.0;317000.0;0.0;335000.0;0.0;85000.0;328000.0;369000.0;16000.0;189000.0;3414000.0;0.0;8000.0;42000.0;330000.0;328000.0;212000.0;940000.0;-90900.78893;141336.93623639998;0.0;manufacturing
13204;0;1997;199403.833668;5777598.25756;6261791.66906;363528.527533;0.0;6632478.282930001;259224.98376799998;0.0;46016.269307999995;0.0;0.0;967875.5311120001;1369239.65785;1524672.38974;306775.12872;1733279.4772700001;0.0;299617.04238299996;97145.457428;126800.38654400001;55219.52317560001;24030.7184224;3301411.67691;0.0;0.0;0.0;construction
13205;0;1998;4186969.21515;2597874.04838;7518547.11305;193779.622975;0.0;7721529.98989;687176.288333;0.0;99190.6249528;0.0;0.0;1828379.76718;1341629.8962700001;1369239.65785;324159.052681;12143182.1785;0.0;197358.666143;123732.63525;254623.35684000002;136003.640402;55730.8150536;-4285648.548219999;832894.474488;3987565.381482;0.0;construction
13237;0;2001;764000.0;4356000.0;11875000.0;8866000.0;0.0;20772000.0;6372000.0;36000.0;3671000.0;1327000.0;0.0;10253000.0;5634000.0;8716000.0;2385000.0;70831000.0;0.0;7785000.0;615000.0;4204000.0;3627000.0;2690000.0;487000.0;0.0;0.0;0.0;real_estate
13238;0;2002;5829000.0;4240000.0;15222000.0;4739000.0;16000.0;20007000.0;4968000.0;32000.0;5719000.0;968000.0;0.0;9076000.0;3391000.0;4447000.0;2330000.0;69629000.0;0.0;4366000.0;270000.0;5183000.0;4935000.0;4730000.0;-39000.0;-3420000.0;5065000.0;0.0;real_estate
13241;0;1999;69535.6958432;537879.0590220001;872775.241208;53174.3556448;0.0;929017.34814;176906.990895;0.0;220366.80079699997;0.0;0.0;161056.942578;0.0;42948.5180208;88964.7873288;1654029.23568;0.0;77716.36594239999;1533.8756435999999;104303.543763;104814.835644;59821.1500982;-122710.05148800001;0.0;0.0;0.0;wholesale
13269;0;2001;2967538.07848;3907803.84801;9465546.59665;13074755.9861;9714.545742799999;23011713.6972;37835.599208800006;12676970.9025;0.0;0.0;0.0;21031480.2413;292970.247928;19245026.4084;1188242.33191;25271623.8121;0.0;1948533.35925;980657.828142;2194976.04599;1535920.8111299998;1485814.20677;0.0;-2491014.0451720003;851300.98219;0.0;wholesale
13270;0;2002;102000.0;89000.0;286000.0;58000.0;0.0;357000.0;93000.0;0.0;61000.0;0.0;23000.0;135000.0;0.0;0.0;39000.0;1308000.0;0.0;21000.0;2000.0;5000.0;5000.0;-3000.0;0.0;0.0;0.0;0.0;manufacturing
13271;0;2001;32722.6803968;2045.1675248;83851.8685168;22496.8427728;0.0;173839.239608;19429.091485599998;0.0;0.0;0.0;0.0;51129.18812;59821.15010040001;0.0;42948.5180208;770516.864968;0.0;15338.756436000001;5112.918812;6646.7944552;1533.8756432;1022.5837619999999;0.0;0.0;0.0;0.0;wholesale
13272;0;1999;23000.0;5180000.0;16713000.0;21024000.0;4000.0;37852000.0;2734000.0;5730000.0;2556000.0;4775000.0;0.0;30298000.0;4792000.0;26491000.0;1929000.0;34278000.0;0.0;1566000.0;1452000.0;4940000.0;3492000.0;3511000.0;763000.0;0.0;0.0;0.0;manufacturing
13273;0;2000;269000.0;8473000.0;25586000.0;19268000.0;2000.0;44945000.0;3740000.0;5945000.0;8403000.0;0.0;0.0;33557000.0;2212000.0;27124000.0;4560000.0;41332000.0;0.0;2882000.0;1508000.0;3941000.0;2437000.0;2260000.0;2511000.0;679000.0;246000.0;0.0;manufacturing
13274;0;2001;263000.0;7399000.0;22276000.0;17182000.0;1000.0;39542000.0;3856000.0;5594000.0;6633000.0;0.0;0.0;31919000.0;401000.0;26734000.0;2527000.0;48134000.0;0.0;3648000.0;1715000.0;3296000.0;1589000.0;1286000.0;231000.0;-3449000.0;-6000.0;0.0;manufacturing
13275;0;2002;474000.0;7334000.0;25806000.0;14077000.0;1000.0;39973000.0;2090000.0;5199000.0;7874000.0;0.0;0.0;15942000.0;15264000.0;20197000.0;3053000.0;51670000.0;0.0;3251000.0;1475000.0;3103000.0;1762000.0;1405000.0;-397000.0;-1114000.0;211000.0;0.0;manufacturing
13276;0;2002;26000.0;228000.0;510000.0;234000.0;17000.0;770000.0;245000.0;0.0;81000.0;70000.0;0.0;604000.0;70000.0;293000.0;249000.0;1076000.0;0.0;100000.0;14000.0;-10000.0;-24000.0;-25000.0;0.0;0.0;0.0;0.0;manufacturing
13307;0;2002;732000.0;495000.0;24263000.0;30426000.0;47000.0;61880000.0;8342000.0;30285000.0;13107000.0;0.0;1167000.0;29698000.0;2374000.0;17025000.0;14585000.0;38650000.0;0.0;942000.0;3119000.0;-18594000.0;-21697000.0;-4743000.0;-2183000.0;0.0;0.0;121.0;construction
13308;0;2000;211163.546936;48572.728714;636558.392094;291436.37228400004;2045.1675248;948957.7315079999;266383.070105;115040.67327;375288.24080100004;0.0;160545.650697;383980.202781;0.0;73626.0308928;123732.63525;3209890.43017;0.0;80784.1172296;3067.7512871999998;70558.2795982;70558.2795982;60843.7338554;1533.8756435999999;0.0;0.0;0.0;construction
13310;0;1997;3051901.23888;2501239.88283;17718820.143;6920335.612039999;10225.837624;24821686.9566;3622502.9783;3349473.11374;9397033.48458;0.0;0.0;8849439.87981;0.0;4019265.47811;2700643.7165;14275780.615;0.0;1522627.22221;547593.6047649999;-7198478.3954;-7210238.10867;-7996605.02195;-1237837.64439;-5059744.45635;278142.78336999996;0.0;manufacturing
13312;0;1997;564466.236845;4477383.00367;11884979.7785;2881129.75056;31188.804753200002;21565780.2571;5862984.00172;1625396.8903299998;0.0;4345980.9902;0.0;11203427.7009;5522463.60884;6395238.85005;4184924.04762;25236855.9642;0.0;633490.640807;601279.252291;-920325.386149;-1529785.3085399999;-1587561.29111;-537879.0590220001;2514533.4718;482659.53585299995;0.0;construction
13313;0;1998;459140.10931800003;11959628.3932;19139188.989;2003752.8824200002;18406.5077232;21958963.7138;4724336.98229;1176482.61864;0.0;0.0;0.0;10577095.1464;160034.35881600002;3367368.32958;5339421.11537;17318989.8919;0.0;791991.123979;608948.630509;-2491014.0452;-3077977.12481;-1981256.03964;7478155.0544300005;-5988761.804524;-105326.127527;0.0;construction
13339;0;2001;110439.04633900001;225479.71960900002;484193.411496;27098.4697036;0.0;551172.647933;35279.139802800004;0.0;0.0;49595.3124764;0.0;284789.577828;49595.3124764;93566.4142596;118619.71643800002;1230679.55805;0.0;12782.29703;19940.383366799997;14316.172674599999;10737.1295062;16872.6320806;38858.182971199996;-136003.640399;110439.04633900001;0.0;construction
13340;0;1998;749553.897839;464253.02813;1639201.77113;471411.114467;18917.799604400003;2132598.43648;259224.98376799998;418748.05070300004;409033.50496;738816.768334;0.0;447891.687931;946401.2721010001;217299.04950999998;227013.595253;4117433.5193;0.0;71069.5714868;29143.637228400003;772562.0324850001;800683.085951;758245.859811;107882.586933;0.0;0.0;0.0;manufacturing
13341;0;1999;818000.0;492000.0;1784000.0;451000.0;11000.0;2246000.0;286000.0;397000.0;409000.0;784000.0;0.0;503000.0;802000.0;192000.0;182000.0;4352000.0;0.0;56000.0;29000.0;866000.0;899000.0;786000.0;-26000.0;-89292.960032;68446.102161;0.0;manufacturing
13342;0;2001;567000.0;455000.0;1532000.0;456000.0;5000.0;1993000.0;347000.0;359000.0;410000.0;740000.0;25000.0;439000.0;753000.0;141000.0;134000.0;4580000.0;0.0;64000.0;34000.0;812000.0;810000.0;717000.0;-29000.0;0.0;0.0;0.0;manufacturing
13343;0;2002;287000.0;495000.0;1537000.0;498000.0;10000.0;2045000.0;336000.0;340000.0;410000.0;654000.0;29000.0;465000.0;693000.0;115000.0;209000.0;4606000.0;0.0;66000.0;30000.0;708000.0;712000.0;632000.0;62000.0;-34000.0;-280000.0;0.0;manufacturing
13345;0;1997;72092.1552492;1034854.76755;1281297.45429;47550.1449516;511.2918812;1344697.64756;35790.431683999996;0.0;220366.80079699997;54708.231288400006;27609.7615848;770005.5730880001;305241.253076;387559.24595;373243.07327600004;3411850.72325;0.0;47550.1449516;44993.6855456;75671.1984214;34767.8479254;14827.464558599999;0.0;-16361.340201199999;67490.5283184;0.0;wholesale
9392;0;1997;4339000.0;3579000.0;10698000.0;14882000.0;123000.0;25875000.0;2292000.0;3706000.0;5821000.0;4516000.0;0.0;5476000.0;10530000.0;6170000.0;1704000.0;27766000.0;0.0;2515000.0;727000.0;269000.0;-414000.0;-197000.0;82000.0;0.0;0.0;0.0;manufacturing
9393;0;1998;3780492.16959;3479341.25157;9748802.29885;19861644.4171;292458.956046;30048112.5662;1775205.41153;3980407.29514;5510703.89558;3534560.7747400003;0.0;7281307.68017;9989620.77489;6111471.855980001;876354.2843770001;33334696.7786;0.0;3367368.32959;685131.120808;6907553.31502;6401374.352630001;6818077.2358;251555.60555;1264928.45506;-558507.83041;0.0;manufacturing
9394;0;1999;1659142.1544899999;3227274.35414;8042109.99939;20291129.5973;191223.163569;28543380.5598;2185772.79213;4192593.42584;5677896.34073;3343848.90305;0.0;10382804.2315;3343848.90305;5853269.45598;1456670.56954;28902307.4605;0.0;4433411.90189;666724.6130850001;303707.377422;-185087.661005;406988.337425;-250533.021788;-3544275.32051;-2121350.0151;0.0;manufacturing
9395;0;2000;606000.0;4316000.0;9175000.0;18982000.0;181000.0;28354000.0;3116000.0;3754000.0;4752000.0;3227000.0;0.0;7197000.0;6954000.0;5413000.0;1926000.0;34387000.0;0.0;4667000.0;452000.0;841000.0;455000.0;422000.0;-317000.0;424346.86545;-1053142.1544899999;0.0;manufacturing
9396;0;2001;8180.6700992;3361232.8270099997;8266055.84337;23297525.8588;681040.785758;32272743.5414;2657183.9066;5195236.80487;8440406.37485;4000347.67851;0.0;7602398.98156;7602910.27344;4553054.20209;2199577.6729200003;33317312.8546;0.0;5042871.82428;554751.6911020001;2882663.62619;2361657.19924;3628127.1889699996;376310.824563;1054309.255;-597819.3299008;0.0;manufacturing
9397;0;2002;2943000.0;4529000.0;11022000.0;21985000.0;959000.0;34001000.0;2497000.0;5736000.0;10465000.0;5133000.0;0.0;8685000.0;7746000.0;5186000.0;2256000.0;31431000.0;0.0;5211000.0;512000.0;3985000.0;3505000.0;2995000.0;233000.0;1225690.745;2934819.3299008;0.0;manufacturing
9398;0;2002;159200.18;1015067.36;2343479.36;1994455.1930000002;119759.0;4516182.203;909262.95;588862.41;1385399.74;0.0;0.0;1242847.36;1151247.67;346153.59;788850.73;5234660.33;0.0;329199.16;93165.94;201333.95;113183.92;103031.44;173245.17;0.0;0.0;0.0;manufacturing
9399;0;2002;511000.0;259000.0;1157000.0;1426000.0;0.0;2673000.0;298000.0;1052000.0;1857000.0;0.0;0.0;516000.0;0.0;132000.0;315000.0;3010000.0;0.0;242000.0;14000.0;299000.0;307000.0;-275000.0;11000.0;0.0;0.0;0.0;manufacturing
9423;0;1998;219000.0;1222000.0;3029000.0;206000.0;109000.0;3344000.0;1476000.0;2000.0;565000.0;315000.0;0.0;1290000.0;1350000.0;1548000.0;304000.0;10294000.0;0.0;413000.0;92000.0;325000.0;237000.0;106000.0;0.0;0.0;0.0;0.0;wholesale
9424;0;2001;97145.457428;1214318.21785;2558504.57352;127822.9703;11248.4213864;2702177.5921400003;947423.8558639999;42437.226139599996;569579.155657;326204.22020599997;0.0;1287944.24874;799149.210316;1417301.09469;215765.173866;7457703.37918;0.0;86408.3279228;125777.802775;175884.40713;51129.1881176;3579.0431659999995;0.0;0.0;0.0;0.0;wholesale
9425;0;2002;78000.0;1318000.0;2455000.0;166000.0;2000.0;2628000.0;833000.0;36000.0;540000.0;329000.0;0.0;1377000.0;675000.0;1245000.0;203000.0;7461000.0;0.0;56000.0;98000.0;75000.0;-21000.0;-28000.0;0.0;-35093.459056;-19145.457428;0.0;wholesale
9426;0;1999;40903.350496;135492.348518;494930.54100100003;59821.15010040001;0.0;680529.493876;128334.262181;0.0;0.0;0.0;0.0;676950.450709;0.0;198892.541787;230081.34654;1011846.63289;0.0;24542.010297599998;21985.550891599996;34767.847917;12782.2970254;11248.421381799999;7669.378218000001;0.0;0.0;0.0;construction
9427;0;1997;5112.918812;707116.6717;1431105.97548;715297.3417989999;47038.8530704;2346829.73471;485727.28714;0.0;55730.8150506;148274.645548;124755.21901300001;855902.609129;1094164.62577;1365660.61469;227524.88713400002;4154246.53475;0.0;156455.315647;107882.586933;105837.419408;-19429.0914858;-47038.853070599995;0.0;0.0;0.0;0.0;wholesale
9428;0;1998;3579.0431684;560887.193676;1057862.9022;776141.075662;41414.6423772;2022670.68203;252578.189313;0.0;120664.88396300001;122710.05148800001;145718.18614200002;924927.013091;791991.123979;1191821.37508;336430.05783;3767198.58068;0.0;124755.21901300001;105837.419408;143673.018619;54196.9394094;54196.9394094;0.0;-233149.097829;-1533.8756435999999;0.0;wholesale
9429;0;1999;132935.88911199998;3292719.71493;7080369.970860001;3773845.37514;79250.241586;10943691.4252;2847895.7782799997;1716406.84519;1871839.57708;0.0;3067.7512871999998;7050715.04175;0.0;4383816.58941;1884621.8741;11322558.7092;0.0;652408.4404109999;244397.519214;1410143.00838;1284365.2056;1261868.36283;-459651.40119899996;0.0;0.0;0.0;manufacturing
9430;0;1997;298594.458621;3913939.35059;5900819.600930001;677973.034472;5112.918812;7091618.39225;1653006.65192;548616.188528;1524672.38974;160034.35881600002;0.0;1994549.6285599999;203494.168718;364551.111296;1278229.703;7885654.68375;0.0;137026.224162;15850.048317200002;-217299.049522;-222923.26021500002;-229570.054671;1655051.81944;0.0;0.0;0.0;construction
9459;0;2000;864000.0;3527000.0;5926000.0;596000.0;4000.0;6896000.0;1364000.0;414000.0;343000.0;1031000.0;0.0;2083000.0;1031000.0;156000.0;1562000.0;13762000.0;0.0;158000.0;36000.0;405000.0;385000.0;318000.0;-78000.0;0.0;0.0;0.0;construction
9460;0;2001;1357000.0;7755000.0;10035000.0;550000.0;4000.0;10595000.0;734000.0;402000.0;342000.0;1234000.0;0.0;3132000.0;1234000.0;157000.0;2658000.0;10261000.0;0.0;130000.0;11000.0;244000.0;255000.0;210000.0;4227000.0;1252000.0;493000.0;0.0;construction
9461;0;2002;675000.0;3854000.0;7541000.0;533000.0;4000.0;8084000.0;2770000.0;391000.0;343000.0;1151000.0;0.0;2596000.0;1151000.0;8000.0;2062000.0;25071000.0;0.0;124000.0;42000.0;264000.0;294000.0;253000.0;-3899000.0;-619000.0;-682000.0;0.0;construction
9462;0;1997;131402.01346800002;2038009.4384599999;6058808.792219999;903964.045961;138048.807924;7647903.958980001;2892378.17195;85385.74416039999;0.0;0.0;0.0;7504230.94037;0.0;2583557.8757;2894423.33947;48257772.9152;0.0;449936.855456;412101.25624699995;579804.993301;242352.351709;346144.603593;0.0;0.0;0.0;0.0;wholesale
9463;0;1998;53685.647526;1692376.12677;4353139.07653;596677.625361;113506.797626;6049605.53835;1968985.0345;70558.27960560001;0.0;1029230.55686;0.0;4994810.38744;1029230.55686;2166343.70064;1904562.25747;36319618.780999996;0.0;518449.96753699996;348701.06297800003;64422.776948;-236216.84919699997;-296549.291179;0.0;-1480189.99607;-77716.36594199999;0.0;wholesale
9465;0;1997;91521.2467348;2900558.84205;4095959.26029;196847.374262;20451.675248;4324506.73119;1103879.17151;0.0;198381.24990599998;134469.764756;0.0;1483257.7473600002;230592.638422;768982.989325;399830.251098;4715645.02031;0.0;157477.89940999998;73626.0308928;179463.450301;105837.419408;92543.8304968;1184151.99686;399830.25109499996;47038.8530704;0.0;construction
9492;0;1999;170260.19644;3411339.43137;4033581.6507900003;190200.579806;20962.9671292;4276956.58624;442267.477238;0.0;81295.4091108;66979.2364372;0.0;1695955.16994;122710.05148800001;63400.19326880001;871241.365565;4474826.54426;0.0;60332.4419816;76182.49029880001;89476.07920739999;13293.5889086;3067.7512846;195824.7905;44993.685547999805;-214742.590104;0.0;real_estate
9493;0;2000;138048.807924;2881129.75056;3400602.30186;182019.90970699998;17895.215841999998;3626593.31335;327738.095849;0.0;94588.998022;67490.5283184;0.0;1661698.6139;182531.20158800003;1533.8756435999999;921859.2618040001;4425231.231790001;0.0;148785.93742899998;60843.7338628;99701.9168398;39880.7667394;13293.588916600002;0.0;25564.59406;-32211.388516000003;0.0;real_estate
9495;0;1997;312910.631294;119131.00832000001;1270049.0329;820623.4693260001;3067.7512871999998;2117259.68005;717342.509324;726034.471304;178952.15842;0.0;0.0;538390.350903;1305839.46458;0.0;415169.00753400003;2414320.26303;0.0;716831.2174430001;37324.3073276;154410.148126;130379.42970899999;52663.063767;-4090.3350496;937709.310115;-97145.457428;0.0;manufacturing
9497;0;1999;174350.53148900002;133958.472874;862549.4035840001;727568.3469479999;2045.1675248;1891268.66856;531743.5564479999;655987.48358;0.0;224968.427728;0.0;462207.860605;1395826.8356700002;92032.53861599999;296549.291096;2236901.98025;0.0;108905.170696;65445.3607936;-208095.795647;-270473.405154;-77205.07406;-159011.775053;213720.00633;83340.5766354;0.0;manufacturing
9498;0;2000;634513.224569;88453.49544760001;960206.152894;721944.136255;1533.8756435999999;1722031.0558799999;200937.709312;664168.153679;0.0;252578.189313;0.0;331828.430898;1330892.76676;0.0;218321.63327199998;2243037.48282;0.0;64422.77703119999;83851.8685168;331317.139012;254623.35683200002;249510.43801999997;-28121.053466;-195313.498617;460162.69308;0.0;manufacturing
9525;0;1998;583384.036449;1179039.07805;9920085.07904;14549321.7714;1265447.40597;26209844.4141;2941462.19254;3343337.61117;5478492.50706;0.0;73114.7390116;5425318.1514099995;9804021.822010001;9845436.464389998;2066641.78381;32403122.971;0.0;3367368.32958;888625.289526;998553.0438870001;20451.6751506;19940.3832694;87430.9116852;-1017470.8435600001;-463741.736251;0.0;manufacturing
9526;0;1999;979123.952498;1327313.72359;10917104.2474;12832914.9262;1159098.69468;25015466.5796;3369413.49711;3261530.91017;4446194.198919999;0.0;89476.07921;6007679.6041;8329967.32851;6486248.8049;2226676.14263;30663707.9912;0.0;3470137.9977;722455.428136;-309331.588121;-1258289.3196299998;-1032298.30814;64422.77703119999;-891693.0408099979;395739.916049;0.0;manufacturing
